"place_id","place_name"
"1562","Brookvale, NSW, United Kingdom"
"101","Broomall, PA, United States"
"1143","Broomall, United States"
"2069","Broome, WA, Australia"
"907","Brough, United Kingdom"
"3193","Broughton-in-Furness, United Kingdom"
"2612","Broxburn, United Kingdom"
"1068","Brunsbek, Germany"
"4306","Brunswick East, Australia"
"4208","Brunswick Heads, Australia"
"6438","Brunswick West, VIC, Australia"
"4869","Brunswick, VIC, Australia"
"5753","Brussel, Belgium"
"629","Brussels, Belgium"
"956","Bruxelles, Belgium"
"5811","Bryanston, South Africa"
"751","Brzezia Łąka, Poland"
"6222","Buchanan, United States"
"6543","Bucharest, Romania"
"4270","Buchdorf, Germany"
"2278","Buckingham, United Kingdom"
"829","Buckinghamshire, United Kingdom"
"623","Bucks, United Kingdom"
"570","Budapest, Hungary"
"3897","Budapest, Hungary, Hungary"
"4099","Budapest, Hungary, United States"
"3960","Budapest, United Kingdom"
"6492","Buddina, QLD, Australia"
"1251","Buderim, Australia"
"2670","Buderim, QLD, Australia"
"5792","Budleigh Salterton, United Kingdom"
"3968","Buellton, United States"
"5722","Buena Park, CA, United States"
"3764","Buena Park, United States"
"2794","Buena Vista, United States"
"2218","Buena Vista, VA, United States"
"2988","Buenos Aires, Argentina"
"4232","Buenos Aires, Argentina, Argentina"
"1252","Buenos Aires, United States"
"1380","Buffalo, N.Y."
"3704","Buffalo, NY"
"3167","Buffalo, NY, United States"
"1361","Buffalo, United States"
"6143","Bulleen, VIC, Australia"
"4817","Bulwell, United Kingdom"
"4556","Bundaberg, Australia"
"5154","Bundoora, VIC, Australia"
"6087","Burbage, United Kingdom"
"4616","Burbank, CA"
"3720","Burbank, United Kingdom"
"3467","Burbank, United States"
"2240","Burgess Hill, United Kingdom"
"5376","Burgos, Spain"
"1216","Burleigh BC, Australia"
"4883","Burleigh Heads, QLD, Australia"
"5982","Burleigh Heights, QLD, Australia"
"2583","Burleigh M.D.C., QLD, Australia"
"5325","Burlingame, United States"
"3404","Burlington"
"128","Burlington, Canada"
"5677","Burlington, Massachusetts"
"2285","Burlington, United States"
"4710","Burnaby"
"4699","Burnaby, BC, United States"
"3179","Burnaby, Canada"
"2479","Burnham-on-Sea, United Kingdom"
"1972","Burnley, United Kingdom"
"2772","Burnsville, MN, United States"
"5825","Burntisland, United Kingdom"
"1788","Burntwood, United Kingdom"
"2217","Burrough on the Hill, United Kingdom"
"3835","Burscough, United Kingdom"
"1289","Burton Hastings, United Kingdom"
"5014","Burton on Trent, United Kingdom"
"3383","Burwell, United Kingdom"
"2329","Burwood, Australia"
"388","Bury St Edmunds, United Kingdom"
"1123","Bury St. Edmunds, United Kingdom"
"1575","Bury, United Kingdom"
"3725","Bushey, United Kingdom"
"6534","Bussolengo (Verona), Italy"
"1827","Busson, Netherlands"
"2851","Buxieres-les-Villiers, France"
"3370","Buxton, United Kingdom"
"1580","By Spean Bridge, United Kingdom"
"3072","Bydgoszcz, Poland"
"3090","Bydgoszcz, United States"
"3113","Bydgoszcz-Katowice, United States"
"3114","Bydgoszcz-Szczecin, Poland"
"6292","C. Durham, United Kingdom"
"67","CA, United States"
"1298","CO, United States"
"76","CT, United States"
"3484","Caboolture South, QLD, Australia"
"3477","Caboolture, Australia"
"2773","Caceres, Spain"
"2126","Cadiz, Spain"
"3514","Cadiz, United States"
"439","Caernarfon, United Kingdom"
"4609","Caifornia, United States"
"425","Cairns, Australia"
"6104","Cairns, QLD, Australia"
"998","Cairo, Egypt"
"6325","Caistor, United Kingdom"
"460","Caithness, United Kingdom"
"2819","Calcutta, India"
"3887","Caldlicot, United Kingdom"
"2779","Calgary, AB, Canada"
"4209","Calgary, Alta., United States"
"660","Calgary, Canada"
"2696","Calgary, United States"
"5929","California"
"64","California, United States"
"3290","Caloundra, QLD, Australia"
"2156","Calumet City, Illinois, United States"
"3093","Camana Bay, Cayman Islands"
"2538","Camarillo, United States"
"542","Camarthen, United Kingdom"
"6157","Camas, United States"
"4257","Camas, WA, United States"
"2469","Camberley, United Kingdom"
"731","Camberwell, Australia"
"3558","Camberwell, VIC, Australia"
"5701","Camborne, United Kingdom"
"5257","Cambridge"
"2103","Cambridge, Canada"
"2575","Cambridge, England, United Kingdom"
"3174","Cambridge, MA"
"6542","Cambridge, MA, Australia"
"974","Cambridge, MA, United Kingdom"
"469","Cambridge, MA, United States"
"2785","Cambridge, MN"
"4736","Cambridge, Mass"
"212","Cambridge, Mass, United States"
"1954","Cambridge, Mass. [u.a.]"
"957","Cambridge, Mass. [u.a.], United States"
"168","Cambridge, Mass., United States"
"6082","Cambridge, TAS, Australia"
"13","Cambridge, United Kingdom"
"29","Cambridge, United States"
"4463","Cambridgeshire, United Kingdom"
"4039","Cambrudge, MA, United States"
"4134","Cambs, United Kingdom"
"3089","Camden, Australia"
"6188","Camden, Maine, United States"
"1563","Camden, NSW, Australia"
"1157","Camden, SC, United States"
"539","Camden, United States"
"2137","Cameroon"
"1038","Camp Hill, QLD, Australia"
"4888","Campbell, CA"
"2629","Campbell, United States"
"4150","Camperdown, Australia"
"4639","Campsite, Australia"
"27","Canada"
"6173","Canada, Canada"
"4484","Canary Islands, Spain"
"2852","Canastota, NY, United States"
"1173","Canberra City, ACT, Australia"
"2625","Canberra, ACT, Australia"
"254","Canberra, Australia"
"3183","Candelo, Australia"
"4060","Canmore, Canada"
"6137","Canning Bridge, WA, Australia"
"3391","Canning Vale, Australia"
"1432","Cannock, United Kingdom"
"6040","Cannok, United Kingdom"
"6398","Cantenbury, United Kingdom"
"3455","Canterbury, Australia"
"5322","Canterbury, NSW, Australia"
"2132","Canterbury, United Kingdom"
"6569","Canton"
"1331","Canton, MI, United States"
"6425","Canton, United Kingdom"
"6564","Canton, United States"
"5861","Capalaba BC, QLD, Australia"
"845","Capalaba, Australia"
"165","Cape Town, South Africa"
"6099","Capetown, South Africa"
"3078","Carbondale, IL, United States"
"549","Carbondale, United States"
"5885","Carcaixent, Spain"
"6225","Carcavelos, Portugal"
"3298","Cardiff by the Sea, United States"
"71","Cardiff, United Kingdom"
"2089","Cardigan, United Kingdom"
"1672","Carindale, Australia"
"1405","Carindale, QLD, Australia"
"5444","Carindale, QLD, United Kingdom"
"5046","Caringbah, Australia"
"4955","Caringbah, NSW, Australia"
"4564","Carlisle, Mass."
"1670","Carlisle, Massachusetts, United States"
"1121","Carlisle, United Kingdom"
"1350","Carlisle, United States"
"6011","Carlow, Ireland"
"4790","Carlsbad, CA"
"75","Carlsbad, CA, United States"
"1583","Carlsbad, Calif"
"3615","Carlsbad, Calif, United Kingdom"
"4764","Carlsbad, California"
"4585","Carlsbad, California, United States"
"3196","Carlsbad, United Kingdom"
"436","Carlsbad, United States"
"589","Carlton North, Australia"
"4876","Carlton North, VIC, Australia"
"456","Carlton, Australia"
"130","Carlton, United Kingdom"
"4059","Carlton, VIC, Australia"
"6156","Carluke, United Kingdom"
"1317","Carmarthen, United Kingdom"
"6071","Carmarthenshire, United Kingdom"
"3333","Carmel, IN"
"3435","Carmel, IN, United States"
"4884","Carmel, United States"
"5959","Carnegie, VIC, Australia"
"4455","Carnforth, United Kingdom"
"2436","Carol Stream, IL"
"272","Carol Stream, United States"
"2144","Carp, Canada"
"6118","Carrickfergus, United Kingdom"
"4966","Carrollton, United States"
"5258","Carrolton, United States"
"4725","Carshalton, United Kingdom"
"5555","Carson City, NV, United States"
"1784","Carson City, United States"
"6566","Carson, Calif, United States"
"2760","Carson, United States"
"2478","Carterton, United Kingdom"
"2567","Cary, NC, United States"
"2258","Cascade, Trinidad and Tobago"
"1056","Cascades, South Africa"
"5916","Cassina de Pecchi, Italy"
"2119","Castellon, Spain"
"5882","Castellò de la Plana, Spain"
"3008","Castle Douglas, United Kingdom"
"4127","Castle Hill, Australia"
"5470","Castle Hill, NSW, Australia"
"6300","Castleford, United Kingdom"
"5784","Castleisland, Ireland"
"854","Castleknock, Ireland"
"1009","Castlemaine, Australia"
"805","Castlemaine, VIC, Australia"
"4715","Castletown, United Kingdom"
"1030","Caterham, United Kingdom"
"6435","Cathair na Mart, United Kingdom"
"2363","Cathedral City, United States"
"918","Catrine, United Kingdom"
"6083","Cattai, Australia"
"3153","Cavan, Ireland"
"4139","Cave Creek, United States"
"5691","Cedar Bluff, AL, United States"
"3767","Cedar Lake, United States"
"2600","Cedex, France"
"2449","Cenarth, United Kingdom"
"1474","Center City, United States"
"5606","Centereach, New York"
"5486","Central Hong Kong, Hong Kong"
"2922","Central, Hong Kong"
"3798","Central, United Kingdom"
"2087","Centreville, United States"
"5456","Centurion, South Africa"
"2146","Ceredigion, United Kingdom"
"386","Cessnock, NSW, Australia"
"2733","Cestlice, Czech Republic"
"2172","Chagrin Falls, Ohio"
"4931","Chai Wan, Hong Kong"
"3538","Chailey, United Kingdom"
"6540","Chalfont St Giles, United Kingdom"
"893","Chalfont St Peter, United Kingdom"
"684","Chalford, United Kingdom"
"6253","Challes-Les-Eaux, France"
"89","Cham, Switzerland"
"711","Champaign, IL, United States"
"647","Champaign, United States"
"3268","Chandler, United States"
"6331","Chapel Hill, QLD, Australia"
"245","Chapel Hill, United States"
"2792","Chappaqua, United States"
"1088","Charlbury, United Kingdom"
"2243","Charles City, United States"
"135","Charleston SC, United States"
"5268","Charleston, S.C, United States"
"1947","Charleston, S.C."
"5188","Charleston, S.C., United States"
"1906","Charleston, SC"
"511","Charleston, SC, United States"
"177","Charleston, South Carolina"
"5237","Charleston, South Carolina, United States"
"100","Charleston, United States"
"5269","Charleston,SC, United States"
"4510","Charlotte, NC"
"5389","Charlotte, NC, United States"
"5802","Charlotte, North Carolina, United States"
"5607","Charlotte, United States"
"342","Charlottesville, United States"
"526","Charlottesville, VA, United States"
"2014","Chatham, United Kingdom"
"5221","Chatillon, France"
"2957","Chatou, France"
"615","Chatswood, Australia"
"6346","Chatswood, NSW, Australia"
"3683","Chatsworth, Calif., United Kingdom"
"5570","Chattanooga, TN"
"5743","Chattanooga, TN, United States"
"1342","Chattanooga, United States"
"2383","Chatton, United Kingdom"
"3456","Cheadle, United Kingdom"
"2671","Cheam, Surrey, United Kingdom"
"545","Chelmsford, United Kingdom"
"1952","Chelsea, MI, United States"
"4011","Chelsea, United States"
"6329","Cheltenham, Australia"
"3974","Cheltenham, France"
"2725","Cheltenham, Melbourne, Australia"
"5649","Cheltenham, Pennsylvania, United States"
"198","Cheltenham, United Kingdom"
"4831","Cheney, United States"
"544","Chennai, India"
"1709","Chennevieres-sur-Marne, France"
"3182","Chepstow, United Kingdom"
"4982","Cherbourg, France"
"6539","Chertsey, United Kingdom"
"2291","Chesham, United Kingdom"
"887","Cheshire, United Kingdom"
"398","Cheshunt, United Kingdom"
"5907","Chester Ie Street, United Kingdom"
"5589","Chester Springs, Pa, United States"
"6020","Chester le Street, United Kingdom"
"3055","Chester, NJ, United States"
"1757","Chester, United Kingdom"
"4287","Chester, United States"
"5235","Chesterfield, Mass. : Wappingers Falls, NY, United States"
"3464","Chesterfield, United Kingdom"
"3984","Chesterfield, United States"
"6049","Cheyenne, United States"
"2677","Cheyenne, WY, United States"
"856","Chiang Mai, Thailand"
"5530","Chicago"
"1393","Chicago, IL"
"4875","Chicago, IL, Australia"
"4246","Chicago, IL, United Kingdom"
"202","Chicago, IL, United States"
"4353","Chicago, Ill"
"2139","Chicago, Ill, United States"
"3481","Chicago, Ill., United Kingdom"
"764","Chicago, Illinois, United States"
"5103","Chicago, United Kingdom"
"66","Chicago, United States"
"115","Chicester, United Kingdom"
"4494","Chichester, Australia"
"2020","Chichester, England, United Kingdom"
"878","Chichester, England, United States"
"2227","Chichester, UK, United Kingdom"
"117","Chichester, United Kingdom"
"3689","Chichester, United States"
"5413","Chico, Calif., United States"
"5343","Chico, United States"
"3527","Chigwell, United Kingdom"
"3400","Chile"
"4899","Chililcothe, United States"
"5060","Chimacum, WA, United States"
"269","China"
"6532","Chingford, United Kingdom"
"5598","Chinnor, United Kingdom"
"6355","Chinor, United Kingdom"
"6424","Chippendale, Australia"
"4421","Chippenham, United Kingdom"
"2252","Chipping Campden, United Kingdom"
"1247","Chipping Norton, Australia"
"2019","Chipping Norton, United Kingdom"
"368","Chobham, United Kingdom"
"5765","Chorley, United Kingdom"
"2569","Chorzów, Poland"
"2738","Christ Church, Barbados"
"3338","Christchurch, N.Z., New Zealand"
"1001","Christchurch, New Zealand"
"1515","Christchurch, United Kingdom"
"3874","Chula Vista, CA, United States"
"1300","Chula Vista, United States"
"832","Chuo-ku, Japan"
"1102","Chur, Switzerland"
"4963","Church Stowe, United Kingdom"
"3934","Church Stretton, United Kingdom"
"5338","Cilcain, United Kingdom"
"5222","Cilycwm, United Kingdom"
"1767","Cincinnati, OH, United Kingdom"
"1428","Cincinnati, OH, United States"
"3579","Cincinnati, Ohio"
"826","Cincinnati, Ohio, United States"
"1626","Cincinnati, United States"
"1855","Cinderford, United Kingdom"
"4673","Cippenham, United Kingdom"
"438","Cirencester"
"1073","Cirencester, United Kingdom"
"6409","Cirenchester, United Kingdom"
"3962","Citta del Vaticano, Italy"
"5520","City Beach, Australia"
"4950","Ciudad de Mexico, D.F., Mexico"
"5344","Ciudad de Mexico, Mexico"
"3933","Civic Square, ACT, Australia"
"3302","Civic Square, Australia"
"5910","Clacton on Sea, United Kingdom"
"6320","Clapham, United Kingdom"
"4491","Clareinch, South Africa"
"6413","Claremont, Calif., United States"
"4151","Claremont, South Africa"
"644","Claremont, United States"
"2741","Clarendon, Vt, United States"
"3661","Clarkston, United States"
"5560","Clarksville, MD, United States"
"5532","Clarksville, United States"
"1100","Claygate, United Kingdom"
"2930","Clayton, Australia"
"5196","Clayton, United States"
"1737","Clayton, VIC, Australia"
"5557","Clearfield, United States"
"4123","Clearwater, FL"
"2502","Clearwater, FL, United States"
"1357","Clearwater, United States"
"3343","Cleckheaton, United Kingdom"
"6186","Clemente, CA, United States"
"4339","Cleveland, OH"
"1725","Cleveland, Ohio"
"5079","Cleveland, Ohio, United Kingdom"
"3092","Cleveland, United States"
"2328","Clifton Hill, Australia"
"298","Clifton Park, United States"
"4518","Clifton, NJ, United States"
"2862","Clifton, QLD, Australia"
"1719","Clifton, United States"
"5119","Clifton-upon-Teme, United Kingdom"
"2112","Clinton Corners, United States"
"2177","Clinton, NC, United States"
"2159","Clinton, United States"
"3913","Clitheroe, United Kingdom"
"3269","Clogherhead, Ireland"
"3457","Clonmel, Co Tipperary, Ireland"
"799","Clonmel, Ireland"
"6145","Clonsill, Ireland"
"2581","Clontarf QLD, Australia"
"5823","Cloutarf, Ireland"
"1746","Clovelly, NSW, Australia"
"1526","Cloverdale, United States"
"3450","Clovis, CA, United States"
"3097","Clovis, United States"
"4719","Clyde, NC, United States"
"5459","Clynderwen, United Kingdom"
"4211","Co Clare, Ireland"
"1475","Co Cork, Ireland"
"4957","Co Down, United Kingdom"
"5580","Co Dublin, Ireland"
"240","Co Durham, United Kingdom"
"5091","Co Galway, Ireland"
"4908","Co Kildare, Ireland"
"755","Co Louth, Ireland"
"3905","Co Mayo, Ireland"
"3525","Co Roscommon, Ireland"
"6093","Co Tipperary, Ireland"
"5190","Co Wexford, Ireland"
"991","Co Wicklow, Ireland"
"1537","Co. Cork, Ireland"
"3545","Co. Derry, United Kingdom"
"3903","Co. Donegal, Ireland"
"3848","Co. Kerry, Ireland"
"5914","Co. Kildare, United Kingdom"
"3638","Co. Tipperary, Ireland"
"5117","Co. Wicklow, United Kingdom"
